id,version,locale,title,species,category,scope,scope_note,user_phrases,owner_observable_signs,source_supported_simple_facts,questions_to_ask,safe_next_step,red_flags,retrieval_text,evidence,license_policy,commercial_use_allowed,repair_status,release_gate,review_required,index_tier,production_eligible,content_hash
MVP-SENIOR-003,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,老年犬突然开始在家排泄,"[""dog""]",senior_cognitive,common_disease_health_education_and_triage,,"[""老狗突然在家尿"",""以前会定点现在不会"",""尿血""]","[""室内排尿排便"",""似乎忘记外出习惯""]","[""如厕习惯改变可属于认知变化，也常见于泌尿、胃肠、行动不便或内分泌疾病"",""必须先排除医学原因""]","[""是否频繁摆出排尿姿势但尿很少或尿不出，或尿液带血？"",""饮水量和尿量是否明显比平时增多或减少？"",""是否出现行动不便、上下台阶或起身困难但未完全无法站立？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药；若出现上述任一红旗表现，请立即就医或急诊。,"[""无尿或血尿"",""持续腹泻呕吐"",""突然瘫痪""]",老年犬突然开始在家排泄；老狗突然在家尿；以前会定点现在不会；尿血；室内排尿排便；似乎忘记外出习惯；如厕习惯改变可属于认知变化，也常见于泌尿、胃肠、行动不便或内分泌疾病；必须先排除医学原因；无尿或血尿；持续腹泻呕吐；突然瘫痪。,"[{""source_id"":""PMC12390195"",""title"":""Diagnosis of Canine Cognitive Dysfunction Syndrome: A Narrative Review"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC12390195/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,64f7db2553644629f16d14cda0a1090b38de272e75d1ed7d35c9dd560f293ad3
MVP-SENIOR-004,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,老年犬与家人互动明显减少,"[""dog""]",senior_cognitive,common_disease_health_education_and_triage,,"[""老狗不理人了"",""老狗变得很孤僻""]","[""互动减少"",""对熟悉活动兴趣下降""]","[""社会互动改变可能与认知老化有关"",""疼痛、听视力下降和其他疾病也会减少互动""]","[""食欲是否下降，甚至完全不吃？"",""是否对呼唤或声音反应减弱？"",""是否出现视力下降（如碰撞、找不到食物或水）？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；出现任一红旗（完全拒食、明显疼痛、快速消瘦或呼吸困难）应立即就医或急诊；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""完全拒食"",""明显疼痛"",""快速消瘦或呼吸困难""]",老年犬与家人互动明显减少；老狗不理人了；老狗变得很孤僻；互动减少；对熟悉活动兴趣下降；社会互动改变可能与认知老化有关；疼痛、听视力下降和其他疾病也会减少互动；完全拒食；明显疼痛；快速消瘦或呼吸困难。,"[{""source_id"":""PMC8470385"",""title"":""Successful and Unsuccessful Brain Aging in Pets: Pathophysiological Mechanisms behind Clinical Signs and Potential Benefits from Palmitoylethanolamide Nutritional Intervention"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8470385/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,c0501d4621220c47abbdaf85fd1eb5fd74f46700f2f885b23a5cadff60212073
MVP-SENIOR-005,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,老年猫夜间大声叫,"[""cat""]",senior_cognitive,common_disease_health_education_and_triage,,"[""老猫晚上一直叫"",""老猫半夜嚎叫""]","[""夜间发声增加"",""睡眠节律变化"",""可能显得不安""]","[""老年猫认知功能下降可伴夜间发声"",""甲亢、高血压、疼痛和感觉下降也常见""]","[""猫咪最近有没有体重明显下降、食欲增加或喝水量变多？"",""猫咪有没有出现视力或听力下降，比如对声音反应变差、找不到熟悉的东西？"",""猫咪活动时有没有显得僵硬、不愿意跳高或上下楼梯？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；出现任一红旗症状（呼吸困难、突然失明、持续呕吐拒食）应立即就医或急诊；其他情况由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""呼吸困难"",""突然失明"",""持续呕吐拒食""]",老年猫夜间大声叫；老猫晚上一直叫；老猫半夜嚎叫；夜间发声增加；睡眠节律变化；可能显得不安；老年猫认知功能下降可伴夜间发声；甲亢、高血压、疼痛和感觉下降也常见；呼吸困难；突然失明；持续呕吐拒食。,"[{""source_id"":""PMC7819322"",""title"":""Feline cognitive dysfunction as a model for Alzheimer’s disease in the research of CBD as a potential treatment—a narrative review"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC7819322/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,9ef4fa464e2adb8d3ebd1f5f682c398a4eb560f5b487e6b6c23ee4d952637826
MVP-SENIOR-006,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,老年猫在熟悉家中显得迷茫,"[""cat""]",senior_cognitive,common_disease_health_education_and_triage,,"[""老猫像不认识家"",""猫对着墙发呆""]","[""在熟悉环境迷路"",""盯墙或无目的走动""]","[""定向和学习记忆变化可见于猫认知功能下降"",""神经、视力和代谢疾病需排除""]","[""是否视力下降或经常撞到东西？"",""是否头歪、绕圈或失去平衡？"",""这些表现是突然出现还是逐渐加重的？""]",若出现任一红旗症状，应立即联系兽医急诊或前往急诊。若无红旗症状，可记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""突然意识异常"",""无法站立"",""抽搐""]",老年猫在熟悉家中显得迷茫；老猫像不认识家；猫对着墙发呆；在熟悉环境迷路；盯墙或无目的走动；定向和学习记忆变化可见于猫认知功能下降；神经、视力和代谢疾病需排除；突然意识异常；无法站立；抽搐。,"[{""source_id"":""PMC7819322"",""title"":""Feline cognitive dysfunction as a model for Alzheimer’s disease in the research of CBD as a potential treatment—a narrative review"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC7819322/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,b6c8f9a0f34c875c24d9b72c022f0227584b4aa8e686b7d88289789ae06c7c0a
MVP-SENIOR-007,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,老年宠物行为变化先排除疼痛和疾病,"[""cat"",""dog""]",senior_cognitive,common_disease_health_education_and_triage,,"[""老了性格变了正常吗"",""老年宠物突然脾气差""]","[""易怒、躲避、活动或互动变化""]","[""认知功能障碍是排除诊断"",""疼痛、感觉下降、内分泌和神经疾病都可能引起行为变化""]","[""是否突然出现抽搐、倒地或意识异常？"",""是否不愿被触碰或跳跃？"",""是否多饮多尿？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药；若出现上述任一红旗表现，请立即就医或急诊。,"[""剧烈疼痛"",""突然攻击伴意识异常"",""倒地或抽搐""]",老年宠物行为变化先排除疼痛和疾病；老了性格变了正常吗；老年宠物突然脾气差；易怒、躲避、活动或互动变化；认知功能障碍是排除诊断；疼痛、感觉下降、内分泌和神经疾病都可能引起行为变化；剧烈疼痛；突然攻击伴意识异常；倒地或抽搐。,"[{""source_id"":""PMC8470385"",""title"":""Successful and Unsuccessful Brain Aging in Pets: Pathophysiological Mechanisms behind Clinical Signs and Potential Benefits from Palmitoylethanolamide Nutritional Intervention"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8470385/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,43d15b4c23b865b4556d038568fba18bf87e985d1505a446aea50abdb966fd52
MVP-SENIOR-008,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,老年认知变化如何做家庭记录,"[""cat"",""dog""]",senior_cognitive,common_disease_health_education_and_triage,,"[""宠物老年痴呆怎么记录"",""要观察哪些行为""]","[""定向、互动、睡眠、排泄、活动和焦虑发生变化""]","[""结构化记录多个行为维度有助于发现趋势"",""单次异常不足以判断认知功能障碍""]","[""这些行为变化平均每周出现几次？"",""这些变化是否影响夜间睡眠或日常作息？"",""食欲、饮水量或排尿量是否比平时明显增多或减少？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。出现任一红旗（短期快速恶化、突然意识异常、抽搐或无法站立）应立即就医或急诊。,"[""短期快速恶化"",""突然意识异常"",""抽搐或无法站立""]",老年认知变化如何做家庭记录；宠物老年痴呆怎么记录；要观察哪些行为；定向、互动、睡眠、排泄、活动和焦虑发生变化；结构化记录多个行为维度有助于发现趋势；单次异常不足以判断认知功能障碍；短期快速恶化；突然意识异常；抽搐或无法站立。,"[{""source_id"":""PMC12390195"",""title"":""Diagnosis of Canine Cognitive Dysfunction Syndrome: A Narrative Review"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC12390195/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC7819322"",""title"":""Feline cognitive dysfunction as a model for Alzheimer’s disease in the research of CBD as a potential treatment—a narrative review"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC7819322/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,0588fe7c0e36cf277ef44f71a688fe529ac14e0302725f232b7ddadd9eb0efe1
MVP-REPRO-005,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,猫是否怀孕不能只摸肚子判断,"[""cat""]",reproductive,common_disease_health_education_and_triage,,"[""猫肚子大是不是怀孕"",""怎么确定母猫怀孕"",""怀了""]","[""腹围或乳头变化"",""食欲和体重可能变化""]","[""猫妊娠确认需要结合配种史和兽医检查"",""腹胀也可来自肥胖、子宫疾病或腹水""]","[""近2-3个月内是否有过交配或可能接触未绝育公猫？"",""目前食欲是否正常？"",""目前精神状态是否正常？""]",如果出现任一红旗表现（腹部疼痛、阴道异常分泌物、呼吸困难或虚弱），请立即就医或前往急诊；若没有上述紧急表现，可记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化，并由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""腹部疼痛"",""阴道异常分泌物"",""呼吸困难或虚弱""]",猫是否怀孕不能只摸肚子判断；猫肚子大是不是怀孕；怎么确定母猫怀孕；怀了；腹围或乳头变化；食欲和体重可能变化；猫妊娠确认需要结合配种史和兽医检查；腹胀也可来自肥胖、子宫疾病或腹水；腹部疼痛；阴道异常分泌物；呼吸困难或虚弱。,"[{""source_id"":""PMC9099157"",""title"":""Feline breeding and pregnancy management: What is normal and when to intervene"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9099157/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,d7f3555dbeed6328a57fd23d3766bfeca50743986bc2ec134369e1ea367b6442
MVP-REPRO-006,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,怀孕母猫体重和食欲怎么观察,"[""cat""]",reproductive,common_disease_health_education_and_triage,,"[""孕猫吃多少"",""怀孕猫体重怎么长"",""怀了""]","[""每周体重是否稳定增加"",""食欲是逐渐变化还是突然下降或拒食"",""是否出现精神差、阴道分泌物等异常""]","[""母猫妊娠期需要连续观察体重和体况"",""突然拒食、体重下降或精神差不是正常的单纯妊娠变化""]","[""现在大概怀孕多少周或处于怀孕哪个阶段？"",""近期体重是稳定增加、下降还是基本不变？"",""与平时相比，进食量大概减少多少，已经持续多久？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；若出现任一红旗（完全拒食、阴道出血、明显虚弱或腹痛），应立即就医或急诊；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""完全拒食"",""阴道出血"",""明显虚弱或腹痛""]",怀孕母猫体重和食欲怎么观察；孕猫吃多少；怀孕猫体重怎么长；怀了；每周体重是否稳定增加；食欲是逐渐变化还是突然下降或拒食；是否出现精神差、阴道分泌物等异常；母猫妊娠期需要连续观察体重和体况；突然拒食、体重下降或精神差不是正常的单纯妊娠变化；完全拒食；阴道出血；明显虚弱或腹痛。,"[{""source_id"":""PMC9099157"",""title"":""Feline breeding and pregnancy management: What is normal and when to intervene"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9099157/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,de3dfcb6840493f8491fbcc43859b9ec9466855185b761e0296fcac1cdef2b82
MVP-REPRO-007,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,母犬妊娠期间不能自行补钙,"[""dog""]",reproductive,common_disease_health_education_and_triage,,"[""怀孕狗要补钙吗"",""母犬产前吃钙片"",""怀了""]","[""处于妊娠或哺乳期""]","[""妊娠和哺乳营养应使用完整平衡方案"",""未经评估自行补充矿物质可能造成营养失衡""]","[""是否出现震颤、步态不稳、抽搐、持续喘息或高热中的任一红旗表现？"",""当前主食是否为完整均衡的妊娠期或哺乳期犬粮？"",""是否有既往低钙史？""]",不要自行给妊娠或哺乳期母犬补充钙制剂。应咨询兽医评估当前主食、胎数、体况及既往低钙史；若出现震颤、步态不稳、抽搐、持续喘息或高热等任一红旗表现，立即就医或急诊。,"[""震颤步态不稳"",""抽搐"",""持续喘息或高热""]",母犬妊娠期间不能自行补钙；怀孕狗要补钙吗；母犬产前吃钙片；怀了；处于妊娠或哺乳期；妊娠和哺乳营养应使用完整平衡方案；未经评估自行补充矿物质可能造成营养失衡；震颤步态不稳；抽搐；持续喘息或高热。,"[{""source_id"":""PMC9179255"",""title"":""Dead or Alive? A Review of Perinatal Factors That Determine Canine Neonatal Viability"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9179255/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,2e82ff14ebcf3dccfdc6c5cf516babd7ff59b9677d3f6e4fbca77e6241029ea9
MVP-REPRO-008,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,母犬临近分娩需要准备哪些记录,"[""dog""]",reproductive,common_disease_health_education_and_triage,,"[""狗快生了观察什么"",""母犬生产前记录""]","[""筑巢、不安、食欲和体温可能变化""]","[""预产信息、配种日期、影像估计胎数和产程记录有助于识别难产"",""单一体温变化不能准确判断全部情况""]","[""是否清楚配种日期及预估胎数？"",""是否有既往难产史或剖宫产史？"",""是否出现持续强烈努责但超过30分钟仍未见幼犬产出？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药；出现任一红旗症状应立即就医或急诊。,"[""持续强烈努责无幼犬"",""产程停滞伴虚弱"",""大量出血或异常分泌物""]",母犬临近分娩需要准备哪些记录；狗快生了观察什么；母犬生产前记录；筑巢、不安、食欲和体温可能变化；预产信息、配种日期、影像估计胎数和产程记录有助于识别难产；单一体温变化不能准确判断全部情况；持续强烈努责无幼犬；产程停滞伴虚弱；大量出血或异常分泌物。,"[{""source_id"":""PMC9478343"",""title"":""Incidence and concomitant factors of cesarean sections in the bitch: A questionnaire study"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9478343/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,45dae6ad277bb17cc13c773dc09e59bce131abbae840e5abc1f9b55e3ea582c8
MVP-REPRO-009,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,母猫分娩时什么时候需要就医,"[""cat""]",reproductive,common_disease_health_education_and_triage,,"[""猫生不出来怎么办"",""母猫宫缩很久没生""]","[""持续用力但没有幼猫"",""产程中断"",""母体不适""]","[""猫难产可危及母猫和幼猫"",""产程异常需要尽早与兽医联系而不是反复在家干预""]","[""羊膜囊或胎儿是否已出现在产道口，但超过10-15分钟没有进展？"",""母猫是否出现大量出血或虚弱倒地？"",""持续强烈宫缩或用力是否已超过30-60分钟仍未见幼猫产出？""]",疑似难产立即联系宠物急诊；不要自行牵拉胎儿或使用催产药。,"[""胎儿卡在产道"",""大量出血"",""母猫虚弱倒地"",""持续强烈宫缩/用力超过30-60分钟未见幼猫产出"",""羊膜囊/胎儿在产道口可见但10-15分钟无进展""]",母猫分娩时什么时候需要就医；猫生不出来怎么办；母猫宫缩很久没生；持续用力但没有幼猫；产程中断；母体不适；猫难产可危及母猫和幼猫；产程异常需要尽早与兽医联系而不是反复在家干预；胎儿卡在产道；大量出血；母猫虚弱倒地；持续强烈宫缩/用力超过30-60分钟未见幼猫产出；羊膜囊/胎儿在产道口可见但10-15分钟无进展。,"[{""source_id"":""PMC9099157"",""title"":""Feline breeding and pregnancy management: What is normal and when to intervene"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9099157/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,dd82846cb57ef12cdaaabb364b7db75a23dd480e02bcef875f028c8d8114f573
MVP-REPRO-010,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,母犬分娩时持续用力但没有幼犬,"[""dog""]",reproductive,common_disease_health_education_and_triage,,"[""狗用力很久生不出"",""幼犬卡住了""]","[""强烈努责无幼犬"",""可见胎儿但无法娩出""]","[""犬难产常需要快速产科评估"",""胎儿阻塞或子宫收缩乏力都不能仅靠家庭观察区分""]","[""母犬是否出现虚弱、倒地、大量出血或恶臭分泌物？"",""是否能看到胎儿或胎膜卡在产道口？"",""持续强烈努责是否已超过30分钟仍未见幼犬？""]",立即前往宠物急诊；不要自行牵拉或使用催产药。,"[""胎儿卡住"",""母犬倒地虚弱"",""大量出血或恶臭分泌物"",""持续强烈努责超过30分钟未见幼犬""]",母犬分娩时持续用力但没有幼犬；狗用力很久生不出；幼犬卡住了；强烈努责无幼犬；可见胎儿但无法娩出；犬难产常需要快速产科评估；胎儿阻塞或子宫收缩乏力都不能仅靠家庭观察区分；胎儿卡住；母犬倒地虚弱；大量出血或恶臭分泌物；持续强烈努责超过30分钟未见幼犬。,"[{""source_id"":""PMC9478343"",""title"":""Incidence and concomitant factors of cesarean sections in the bitch: A questionnaire study"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9478343/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,a5ecd1675571eac0f6fb26aa37a368d5feb9d0ef0b56eed808e074bfeefa7226
MVP-REPRO-011,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,母猫产后阴道分泌物异常,"[""cat""]",reproductive,common_disease_health_education_and_triage,,"[""宠物生完下面有臭味分泌物"",""产后一直流很多血""]","[""产后分泌物"",""可能伴异味、发热或精神差""]","[""产后分泌物需要结合颜色、气味、量和母体状态判断"",""恶臭、大量出血或全身不适需排除子宫感染和出血""]","[""生产后第几天？"",""是否照顾幼崽和进食？"",""分泌物颜色、气味、量如何？""]",若出现大量持续出血、恶臭伴发热虚弱、牙龈苍白或倒地等任一红旗表现，立即前往急诊；若没有上述红旗表现，可记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化，并预约兽医就诊，不要仅凭知识卡自行确诊或用药。,"[""大量持续出血"",""恶臭伴发热虚弱"",""牙龈苍白或倒地""]",母猫产后阴道分泌物异常；宠物生完下面有臭味分泌物；产后一直流很多血；产后分泌物；可能伴异味、发热或精神差；产后分泌物需要结合颜色、气味、量和母体状态判断；恶臭、大量出血或全身不适需排除子宫感染和出血；大量持续出血；恶臭伴发热虚弱；牙龈苍白或倒地。,"[{""source_id"":""PMC9099157"",""title"":""Feline breeding and pregnancy management: What is normal and when to intervene"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9099157/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,072ae556215f241fc93f0a33f97070fe6afb224d0a222d2835094b4220746a35
MVP-REPRO-012,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,哺乳母犬母猫乳房红肿疼痛,"[""cat"",""dog""]",reproductive,common_disease_health_education_and_triage,,"[""母狗乳房又红又硬"",""母猫奶发炎"",""奶子""]","[""乳腺红、热、硬、疼痛"",""乳汁可能异常"",""母体不愿哺乳""]","[""乳腺炎可影响母体和幼崽摄入"",""需要检查感染、乳汁和幼崽状态""]","[""乳房皮肤是否发黑、坏死或破溃？"",""母犬/母猫是否发热或精神萎靡？"",""幼崽是否持续哭叫、不吃奶？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；若出现任一红旗表现，应立即前往急诊；无红旗表现也应尽快预约兽医评估，由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""乳腺发黑坏死"",""母体发热虚弱"",""幼崽持续哭叫不吃奶""]",哺乳母犬母猫乳房红肿疼痛；母狗乳房又红又硬；母猫奶发炎；奶子；乳腺红、热、硬、疼痛；乳汁可能异常；母体不愿哺乳；乳腺炎可影响母体和幼崽摄入；需要检查感染、乳汁和幼崽状态；乳腺发黑坏死；母体发热虚弱；幼崽持续哭叫不吃奶。,"[{""source_id"":""PMC10266749"",""title"":""Lactation in domestic carnivores"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10266749/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,6928251df702630579d84aeef93ed5abed9d18a9e76be2c2219af44cb3107c58
