"record_type","id","title","original_hash","new_hash","changed_fields","source_ids_before","source_ids_after","source_or_license_issue_removed","production_eligible","review_status"
"knowledge_card","MVP-CARD-001","犬体检发现心脏杂音但没有症状","4ee9b318a71caba6f92f3bfed08ba88efd03a28724a96092157ff47dd17ab3f1","6d7b11ade9fbaabdba6667707942695454f7ed0ea25b951912b0c66f954dae35","evidence","DOI-10.3390-ani12020209","DOI-10.3390-ani12020209","false","false","pending"
"knowledge_card","MVP-CARD-002","犬静息或睡眠呼吸变快","4b86776ed35dcd1638fdab7191465248b2ec57a9fe5f62ce5e444bc7879230fd","ee4fcb0b6cdd9520d16c176748dbe1ddbd893f261fd5225659996f3a7a788317","evidence","DOI-10.3390-ani12020209","DOI-10.3390-ani12020209","false","false","pending"
"knowledge_card","MVP-CARD-003","犬咳嗽不一定都是心脏病","35f91133a54cb902b10156dad007feb98c29f74f77ed43e5161845c3ff2e053b","3db16c7e31040e3d80b66c85e0b7af81a614c0d34d29f047eaa69b5a4fbadf8a","evidence","DOI-10.3390-ani12020209","DOI-10.3390-ani12020209","false","false","pending"
"knowledge_card","MVP-CARD-004","猫肥厚型心肌病可能没有明显症状","fd894216c68ebcf103c923bf747fbaba6c5bc832833b349af840018fb158a7e6","fb7fc34027017553142bd98854c06042ce5f7825091103c75f9f665fed5eb722","evidence","DOI-10.3390-vetsci12030289","DOI-10.3390-vetsci12030289","false","false","pending"
"knowledge_card","MVP-CARD-005","猫静息呼吸加快需要警惕心肺问题","fc2acafd7fb7d0a2eb4520bfd12419cc5928f42c38b16271cd1e04b2ec712b46","2eef5ef2a1d7587abdcb1b25f777fd4c41e632283137b44dd7b85ba3b9a54377","evidence","DOI-10.3390-vetsci12030289","DOI-10.3390-vetsci12030289","false","false","pending"
"knowledge_card","MVP-CARD-006","猫突然后肢疼痛或无法站立","2f1be8486f0b1b4f8bcd54d8bde8a8895e1b29d3971ffe4207939b266f3be8f6","0c027360d0164db01cb93ada6c2e3b841e346fb8cead6fd4611ea4d9c4081bc7","evidence","DOI-10.3390-vetsci12030289","DOI-10.3390-vetsci12030289","false","false","pending"
"knowledge_card","MVP-CARD-007","犬短暂晕厥或倒地","16e919396a4fbd9ae48f808ea94937c2276f18778374752b7c318bf3770c4cc2","4442ee0264e5f7c39c0ff7d54c80e6bb5eb0fe08b27155dca614b178cd0914ea","evidence","DOI-10.3390-ani12020209","DOI-10.3390-ani12020209","false","false","pending"
"knowledge_card","MVP-CARD-008","犬心脏病药物不能因症状变化自行增减","3d0bdceab9ad109974684c1e19eee2b62f130cb98ca67bd58fd41a4b57fa7694","07eb5c9f4cf5eaa346f502c458e08e36fbe87b734e339e15147ab858a2e7a862","evidence","DOI-10.3390-ani12020209","DOI-10.3390-ani12020209","false","false","pending"
"knowledge_card","MVP-PH-001","犬胰腺炎可能出现哪些表现","f764f7572cae4c63fdfefc2f9a486f4b9f2027aeadcc017c44a37092a7aa3ea4","d8208b7041efb0aa0ac06d38b38767b35e1760acbfa21da32b66001a6c64d92d","evidence","DOI-10.3390-ani12121581","DOI-10.3390-ani12121581","false","false","pending"
"knowledge_card","MVP-PH-002","犬胰腺炎不一定都有明显腹痛","f8e6f8340d7a5196331650fa5f1c8bf1f3b13ffadf91a8e66fb5a147ef43a8f4","49a8c18b787943b49236a09c30a6e08e3670fc29e61ea1271ea1e9c137275e64","evidence","DOI-10.3390-ani12121581","DOI-10.3390-ani12121581","false","false","pending"
"knowledge_card","MVP-PH-003","犬长期消瘦并且粪便量多","c801d747d76d7a4e60417eab4e3952aedf7d55d535f8d7cfd637da6307812101","59a3d8f323cb857a2365ba14f98f233afec01e3f490286e78089e747349e61fd","evidence","PMC10376357","PMC10376357","false","false","pending"
"knowledge_card","MVP-PH-004","犬肝胆疾病的非特异性表现","6ca932aa341c079a3980a95277ee6c7244cbb009306bda2f78d85bb573f71e80","9583395951270631f798059970150e4ce97db495616e8c1ebfb192ca6bf41eb9","evidence","DOI-10.3390-ani14192886","DOI-10.3390-ani14192886","false","false","pending"
"knowledge_card","MVP-PH-005","犬出现黄疸","b076692fb0fa92c296d6021fcb89c735a2136ff783481370d8b2b3fc64ef1d2c","33244853417b4c7b80350613f12734b02b68ddbf99f96c493a7651830088c921","evidence","DOI-10.3390-ani14192886","DOI-10.3390-ani14192886","false","false","pending"
"knowledge_card","MVP-PH-006","犬腹部逐渐膨大疑似腹水","658c670d66a737b5caf748d0c8d1a8f28b0f90b4ee4f650e3b169fde6d4c0fd2","fc7471e50e4b1d41cab7a413d20d0409fad1864f52f914c146166d3c2804ce38","evidence","DOI-10.3390-ani14192886","DOI-10.3390-ani14192886","false","false","pending"
"knowledge_card","MVP-PH-007","犬持续呕吐并伴腹部疼痛","3ef48e16074d42ea42c26c88a881038c8bf30da6a4895f39eaffa9b53071d786","c978bc4b7f072d57bd950da9ea631c482e550d7c332e5eb2204bb8c206bed5ee","evidence","DOI-10.3390-ani12121581","DOI-10.3390-ani12121581","false","false","pending"
"knowledge_card","MVP-INF-001","未完成免疫幼犬突然呕吐腹泻","48b644e9433ebf321be2e69dd56d1e9efb0dcf69b3af50dcf942e281acfe478c","8f21a45584ba39b9a7c0246efc55d6c0c5c8e2af3e432254d1fca37c1ea3d33d","evidence","DOI-10.3390-microorganisms13010047","DOI-10.3390-microorganisms13010047","false","false","pending"
"knowledge_card","MVP-INF-002","犬细小病毒的家庭隔离注意","141b0f5e9705b36422943b51d5d79b3d9f5e7d16375df4f20d2a19214c1aaf61","59fe745d81307ed0c11180cce26bae0ec51c745ae952d0b6d67040337cdbb606","evidence","DOI-10.3390-microorganisms13010047","DOI-10.3390-microorganisms13010047","false","false","pending"
"knowledge_card","MVP-INF-003","幼犬疫苗未完成时的高风险接触","e4d0358b56e77833f81adcee65a9f1db58c727e9d3c4ae28412d89bf922bad72","2d8ef85082412ac76bdd471de03d2b7ed9837f01152e35f49c1d301dffd25c5c","evidence","DOI-10.3390-microorganisms13010047","DOI-10.3390-microorganisms13010047","false","false","pending"
"knowledge_card","MVP-INF-004","幼猫突然发热、呕吐和严重腹泻","b23501dfbc8e8624917183a74d0b62d7186a151b0195b3d2ec953dd1acfa42da","2cef6e3a03d24458037c7166de53324b119120cb7a778a8ecb0f88d79202df9d","evidence","PMC9227120","PMC9227120","false","false","pending"
"knowledge_card","MVP-INF-005","新领养猫什么时候考虑FeLV/FIV检测","9bd70657ee5a01b27c82c1b18adb5385cab24e08fa0e28026c8eab460a503dc0","dca8b1b113660b7ef5684dd24db5b06fd76ae12ed0f5d98ed374ebf238c3935e","evidence","DOI-10.3390-v4112684","DOI-10.3390-v4112684","false","false","pending"
"knowledge_card","MVP-INF-006","猫白血病病毒感染可能表现很不典型","cb17f3107154bada5bb4cc8b2c008b63266e4a9c39419e3271621807c3fea9d5","d7db51119563e6634045d2cfddb679471fcf4732931e3c859b641a7ebbfb1a64","evidence","DOI-10.3390-ani14071051","DOI-10.3390-ani14071051","false","false","pending"
"knowledge_card","MVP-INF-007","猫打斗和FIV暴露风险","922634cbc59bf82e77cd76beabced8f16010fcc757c1970db547914781b1dda6","288b4f588999e3ad59f5664f97f573c4ea98af00282eab9816ae8859f9654f9e","evidence","DOI-10.3390-v4112684","DOI-10.3390-v4112684","false","false","pending"
"knowledge_card","MVP-INF-008","不能根据外观判断猫是否感染FeLV或FIV","326879b4632363ac082d2b7c92ae203b998c722b29c457cc4cb5b411df9382c1","338b7b16cd0c838d5cde0c90634787dc03370907f1d29789b7e7bfa0104370ba","evidence","DOI-10.3390-v4112684","DOI-10.3390-v4112684","false","false","pending"
"knowledge_card","MVP-INF-009","犬发热呕吐并出现黄疸","78230dc888ece570fe64541f53f694e74e1ad7782f123b27f9510e733eefc1b1","fe616777387940ed561b7195a5471da091ff358a1d59cf17b74692c52c7b6491","evidence","DOI-10.3390-ani11123405","DOI-10.3390-ani11123405","false","false","pending"
"knowledge_card","MVP-INF-010","疑似钩端螺旋体病时的家庭防护","4fb6867d7998af15f4610886298f8f56ffd8d63e0770a1e87f88fd0e244d9101","0cadb00d7467256b58bbce6fcd2502a4502a89c83cde676869877cfad4b94278","evidence","DOI-10.3390-ani11123405","DOI-10.3390-ani11123405","false","false","pending"
"knowledge_card","MVP-RESP-004","猫反复咳嗽或喘鸣可能与哮喘有关","047deab84fa2dbdc143d384dce0f334a5b25d75c2494d68450134500e4a3dfb9","654ef0b7e7db0b1863c83fcb40f3f35cf80e75134e193d43e7465e293095cb05","evidence","PMC9492960","PMC9492960","false","false","pending"
"knowledge_card","MVP-RESP-005","猫哮喘样发作时不能只等拍视频","b948e48b8d74c096becc8387e80880857d40073b3e7c63730506c9c126a08139","e161880cdc5a182c11a16d09754787a0053c2ce71490998b20f6e93768fa11e1","evidence","PMC11946846","PMC11946846","false","false","pending"
"knowledge_card","MVP-RESP-006","短头犬长期打鼾和呼吸噪音不是完全正常","9e067b97be76b8b6ffb4687c5141f39070e3f4306eae4044d97c19b16feeba64","5bdf93dd670ae682be210984cfcadedf83201f826ae6295b06ebfd6d3608ce3e","evidence","DOI-10.3390-ani9010003","DOI-10.3390-ani9010003","false","false","pending"
"knowledge_card","MVP-RESP-007","短头犬运动和高温耐受差","29bd39967787a118d325a7b436f7cb09706a18e38c52e53db78e2fc89b95fffb","96a9d61c3df8f94c55cb79d8ff589aa62b6f27452da13459cca13030ffdb32db","evidence","DOI-10.3390-ani9010003","DOI-10.3390-ani9010003","false","false","pending"
"knowledge_card","MVP-RESP-008","短头犬睡眠中出现憋气或频繁惊醒","65f318c1f37af8cfc5dc2b28976824aee95d10694f908748ff5fbdea75474df1","b16ea4d9f607fc34e724a80ebc5fe5856d0d0f615bf102c9bfd406cd523fa56d","evidence","DOI-10.3390-ani9010003","DOI-10.3390-ani9010003","false","false","pending"
"knowledge_card","MVP-RESP-009","猫呼吸困难的原因不能只按哮喘处理","622fcc92a6c058f335fed8a4a293c0fc2fd7be8d35ec850c378667abbc4bd02e","73c4b9b69b826ade9ef6eab0595440d7e828f8c348d315dd2884846911633fe8","evidence","PMC11946846","PMC11946846","false","false","pending"
"knowledge_card","MVP-RESP-010","如何记录犬的静息呼吸变化","815e778417f25439490803f24942f627d2389fd6150aea65c37d53ffb7b56bc6","de8a7d0d5d5cbf6675d248d04f418a147ba3a5c875bd7c886a1d87d5661e1ef5","evidence","DOI-10.3390-ani12020209","DOI-10.3390-ani12020209","false","false","pending"
"knowledge_card","MVP-REPRO-001","未绝育母犬发情后精神差并喝水增多","e81a862cf4c81a4c7ef4202875b373107243ecbf2777f46ac7578bf8a742dfed","75134ac0dc2cfa145d671f97864b19fe5a621f0cbe1cf91d506f34d5cb6e807b","evidence","DOI-10.3390-ani13213310","DOI-10.3390-ani13213310","false","false","pending"
"knowledge_card","MVP-REPRO-002","未绝育母犬出现脓性阴道分泌物","dc4edf1eaab420120a8450d811935555d851202a6d5741dea967eb26dcbfd777","d381fd250f973dcf02449b9e7b108ff76c2f1cb78133d35ee77a2f4110e02972","evidence","DOI-10.3390-ani13213310","DOI-10.3390-ani13213310","false","false","pending"
"knowledge_card","MVP-REPRO-003","子宫蓄脓可能没有阴道分泌物","158215af23beec9764eb62130f0805e13ff9c431659c6c96c4a6a0b9eded7e4f","71f00e315bdd039d1fac614a6784df92bb910128a57f08fe0d9932ae36f164a0","evidence","DOI-10.3390-ani13213310","DOI-10.3390-ani13213310","false","false","pending"
"knowledge_card","MVP-REPRO-004","未绝育母猫出现发热、分泌物或腹部异常","ac8be633116872feec5f6081cf7a5474ccf92bc45b27d579c6777367ded7800d","37c5450bd2a979d910a0559370ade4caab8bbf38a3616a40fad6c30b0821484c","evidence","PMC9608983","PMC9608983","false","false","pending"
"knowledge_card","MVP-DERM-008","猫狗出现圆形脱毛和皮屑","27d80a1b672b67ceab88db8e0c69d9a18f819b7df85f04bcc165c39bec598dcb","def0d73c0c96ab16a752dc4339c66ab7b4693930d3c11781a79f9509af897314","evidence","DOI-10.3390-microorganisms12081727","DOI-10.3390-microorganisms12081727","false","false","pending"
"knowledge_card","MVP-DERM-009","疑似宠物皮肤癣菌病需要注意人宠传播","0e0a6e0e95cfe3db50cd0886a3b97bf007feb71edcbc570c101d2e295a4eac7c","3f8cbfb8e320340fdcb07dfca94be07a8c2de7be1cbeaf0d82d1b954c554ef6c","evidence","DOI-10.3390-microorganisms12081727","DOI-10.3390-microorganisms12081727","false","false","pending"
"knowledge_card","MVP-DERM-010","不能只凭照片确定猫癣或狗癣","f337ac56ddf51672154140ee891681abeeefb808f7ac4d10a72bf23d83303e41","69f05ce8bc371973f9e2cc3117d2b44193742a1677b8dae525e025e18c20ab68","evidence","DOI-10.3390-microorganisms12081727","DOI-10.3390-microorganisms12081727","false","false","pending"
"knowledge_card","MVP-NEURO-001","犬猫第一次出现抽搐","540d23d984d1f590fea81a854537d513e1b5dcb40a23c6b5b94e646b44a50850","c66691b20d023659d9f707fd1305ef18aa5e7d09c16c8a0b4b94706776ef9e34","evidence","PMC11209469","PMC11209469","false","false","pending"
"knowledge_card","MVP-NEURO-002","宠物抽搐时应该记录什么","52932d0600645024c16adbb4644c42604cd6c069cb2e789eb94e04d36ef52df7","0b9be3320349b561a25c93b5eceb2e058a754e7a5b4b8e8d8060c22e5dd8208b","evidence","PMC11209469","PMC11209469","false","false","pending"
"knowledge_card","MVP-NEURO-003","短时间内连续多次抽搐","2023af27cfab7a49353a0729f38fc0112c930ccd2260d0052dfa07d278f6f674","611e82081f59182d870cda47b5f0536c2ac22e03492d1c0cbeba2ed1ed1da198","evidence","PMC11209469","PMC11209469","false","false","pending"
"knowledge_card","MVP-ORAL-005","猫吃东西时突然掉食或偏一侧咀嚼","4211b882c809f2fe4235f9d9a453b44adc884ffcc371b3bafce222342cb23537","7e82750f708b6ef5e52cad9414d498d75f3bcd3acbc0c591dd4ecde07a230771","evidence","PMC12665832","PMC7146962","true","false","pending"
"knowledge_card","MVP-ORAL-006","猫牙吸收可能有哪些表现","23d50fff945c772d5f9d155b2cb0edaa1aff446339b5592f28ec9d112f3b55f1","db6db38937593ca770a528cd263150f99318e6aea76125d412f20981c973a03e","evidence","PMC10417119","PMC10417119","false","false","pending"
"knowledge_card","MVP-ORAL-007","猫口腔大面积发红并流口水","41b3644e4df8bc27058a81e7dcbab0fb1fa40bebc5576b5c9d3d97febd486c7c","e60c750254a08b857ced48f40274cd52ffcc03b7785ef427d2ec8666a6041939","evidence","PMC10668797","PMC10668797","false","false","pending"
"knowledge_card","MVP-ORAL-008","犬牙齿松动或牙龈退缩","734b61cc13ba1c8fd32d51a87ae3ac51d9968fd6fcd5ba01110da7f7c884e868","b09ace7b6a50d527b173124021f133ce9356679696d7acfcc7bf73e4572c98fa","evidence","PMC9774197","PMC9774197","false","false","pending"
"knowledge_card","MVP-ORAL-009","犬猫口腔外伤或牙齿缺损伴疼痛","251411b3f939711dfc153efeee391980bca3d678de2e7a832640e57c674872eb","2d802ded722f191d916078d8d72de1c09791a1b86eb0e203a7e3d66bdcbde695","title|source_supported_simple_facts|evidence","PMC12665832","PMC6714595","true","false","pending"
"knowledge_card","MVP-ORAL-010","幼犬乳牙没有脱落","a8cea170b4c2bf5eeb82f718856d0f7dfc0bfe753c343ace50b108186293572b","7e0d3118fcae00b8fefcb9c2463301c8d66169fb20bc5e5a88fc562d1f819236","evidence","PMC11980702","PMC11980702","false","false","pending"
"knowledge_card","MVP-ORAL-011","犬刷牙时牙龈出血","43a48eaa22ca54bccb92ffc9f58f2333e85de19b14f094d7badfe23c648a3c25","4029bfc1df59ea7a2643ed37924087e5113663a46e61a854189def47375fe4d8","title|species|evidence","PMC9774197","PMC9774197","false","false","pending"
"knowledge_card","MVP-ORAL-012","犬猫口腔里发现肿块","e7968176c5aa0bc83e470f1e680f15fb3971bf90fadf2caad82fa73d6cfc6250","80a87972c31fab5ababfd245d7ec70cf0072d60813cff412b115bc2399972b7f","evidence","PMC11743369","PMC11861943","false","false","pending"
"knowledge_card","MVP-ORAL-013","犬频繁啃硬物导致牙齿风险","b201292041344c7c898505685f2e616b9eaeb3d526d503138dc28417d50afa41","39c04ea1b24fead0cdfb76d40d1318fb7a665e11c7c450c1bee4766a6db95501","evidence","PMC11980702","PMC11980702","false","false","pending"
"knowledge_card","MVP-ORAL-014","宠物口臭突然明显加重","138106adab56f4ff5483aa5612051a0562b69d5c0199daebe01941716676e41d","11df58bf48821d4b8b25a62941e9740066d7d8933336ddf7fa8ffa0178eb34ff","evidence","PMC12665832","PMC8469879|PMC9774197","true","false","pending"
"knowledge_card","MVP-DERM-011","犬皮肤出现脓疱和环形皮屑","202029b2a90bdad0138b413b5084f93b336c9a86761374739488dd73a1551a05","dcf7ab7bf155fe44181a320e262c551ba0c45e5da9d7128963061bfdd2210d22","evidence","PMC4313009","PMC4313009","false","false","pending"
"knowledge_card","MVP-DERM-012","犬反复脓皮症不能只重复用药","7761493185ca3d0ca519056dfbe6b18abce9bd8f421f326b6bc70614b00481e2","62107288e44a63dd7dbd2036f37dbc03eec4cb8b2ff5b423723806a87874ee0b","evidence","PMC12291705","PMC12291705","false","false","pending"
"knowledge_card","MVP-DERM-013","犬皮肤油腻有酸臭味","be6dc3ad3f84639a4c3abfb6fe522aa8a8304af4feb5722b7aa9083f7e73a162","627c7bf0cb3151de71a60829cb909b28700f6dd9dee0c43f630e06b12883685c","evidence","PMC8951134","PMC8951134","false","false","pending"
"knowledge_card","MVP-DERM-014","犬脚趾间红肿并反复舔咬","57838dceebfc40385c6ba592504c2a3348b0655c83c6906798a17f6e56190f39","25321b29ca836a9b6b9f5195ba7a99f1cfd5445024b15a75069bd4594f494fe8","evidence","PMC4531508","PMC4531508","false","false","pending"
"knowledge_card","MVP-DERM-015","犬突然出现湿润渗液的热斑","ffffc88737a9110b6d79ac605be30f72535a6eb0def9fd83f7a2d8059cfb40c3","50e3a5b7de38d099dd7e833894ae2073557704f54f4925b0a5cc74adad85eae9","evidence","PMC12291705","PMC12291705","false","false","pending"
"knowledge_card","MVP-DERM-016","犬尾根部剧烈瘙痒和掉毛","1513899168e52f7ae369b5e0bab30255742e42e505e853a189ca29099a0b811b","782b95d34fd68de97002db2d54bf31f8e9d44e517c586a4a5361f7851bec968c","evidence","PMC5746801","PMC5746801","false","false","pending"
"knowledge_card","MVP-DERM-017","猫身体出现粟粒样小结痂","6fdffc9a0dae591fd16ae0bd524614049a504d7989967d739b44a9f9227065e9","56b66fc2c2f938f001e586a7feaddd70bd427a194acf4dc547272600fb8c5d31","evidence","PMC6172809","PMC6172809","false","false","pending"
"knowledge_card","MVP-DERM-018","猫脸部耳缘圆形脱毛结痂需检查","46eec4bcdf8eb89dec1231168121818bd3ff5987913aa97929dbea9564c047d8","4d6628deeb15d73d72f18b466ed2194774c1b3170a15ba2c41395d82e140c88b","title|species|source_supported_simple_facts|evidence","DOI-10.3390-microorganisms12081727","DOI-10.3390-microorganisms12081727","false","false","pending"
"knowledge_card","MVP-DERM-019","犬皮肤反复感染时为什么要做细胞学","6e7b4968826be26d5d460e3e89adc0307fdba715da6c83e01be720aaf620d76e","538c7f5f6e49c45569d84c68684e0595432e497ff1f86e0f567fb4f852039cab","title|species|evidence","PMC12291705","PMC12291705","false","false","pending"
"knowledge_card","MVP-DERM-020","怀疑食物过敏不能只靠一次换粮","84069a70d98b4f08db4e266a0c2d0c6f66d106dceca6c3f3178548f22808c638","2b7ba1a961ed5381947433e9850cefd27de4e6627d662275057eb82e24bdb986","evidence","PMC4531508","PMC4531508","false","false","pending"
"knowledge_card","MVP-DERM-021","犬腹部腋下反复发红瘙痒","ad6d2ddde9e033d5558dfcce3ca33a242bab43a0da1f7bbb0d1a7ccc336b46c3","98f2ce46e8e0d3584de832ac7ef65b5ee5ac43b0079dbad9aee8dc7373431936","evidence","PMC4531508","PMC4531508","false","false","pending"
"knowledge_card","MVP-DERM-022","猫接种或用药后突然脸肿或出现全身反应","06fac029a6898e8a440814cb8cf93f83b40ec6a396e6e8701de092aab60647a0","4073a193df1488c5cd48d9b0025a2bb63999c8a57372732f49aa9ca2179d2fdf","species|title|evidence","PMC5642140","PMC10459272","true","false","pending"
"knowledge_card","MVP-EYE-007","猫眼睛突然大量流泪并眯眼","2c26006c9d0ca32060c9d607cb4a1793b32a6c7e93e08dd777503f8c79e16f1c","8bbf1b46817bd40a1eb7295ce1ae4cd7563aff77e64d6688545fe3c2b9036080","evidence","PMC12291713","PMC12291713","false","false","pending"
"knowledge_card","MVP-EYE-008","猫角膜溃疡需要按时复查","52ed41f0eb5d4b489cb9db2fde07011fd55be503e064afb4a3397548734c61f1","be4b976f244db9ddf26dc8564210a28cf35f05ec8b0f9c46d81acf436e6bc8bf","evidence","PMC12291713","PMC12291713","false","false","pending"
"knowledge_card","MVP-EYE-009","短头犬眼球突出容易受伤","1b76484e4c2db7a5b9d1d2e0ed83dda9e7c28bbd45855b7007ce878c356e5b04","02a5d38dae0b2b2106a3f2c09772d628c7db72c700b6400dd0cc845e9eab2c5f","evidence","PMC11851709","PMC11851709","false","false","pending"
"knowledge_card","MVP-EYE-010","犬眼睛干涩并有黏稠分泌物","0fba641746b47376b97ab0eae34d5098261123bbb75da696a5ae16608948b2da","1116468ca4d32a3ec4518cac4176c647f5219a2d4be9e1a5fcdaa80afb86e3fe","evidence","PMC11851709","PMC11851709","false","false","pending"
"knowledge_card","MVP-EYE-011","猫两只瞳孔大小突然不一样","b345e057f02ca435f3cc9c82109ab6aa6899650f9e24b23b5eda73aae155a452","e748c73658ac4dd87ac7ae17830d2c7c113ca0e91bc02341055d96a28aff7982","title|species|source_supported_simple_facts|evidence","PMC10353131","PMC9350498","false","false","pending"
"knowledge_card","MVP-EYE-012","犬内眼角出现红色圆形组织","6ae3c403b70b2a4378da5557340bf6d9903a28635c68f25bbf6733d85b725138","b71a5f2c3221afd4434099db7a45e2732da8223c948cc752b94c44f1a4d33501","title|species|user_phrases|owner_observable_signs|source_supported_simple_facts|evidence","PMC10353131","PMC8791520","false","false","pending"
"knowledge_card","MVP-EYE-013","犬眼睛突然出现蓝白色浑浊","f3645a5bb4912e0fb522ba116bac737d1a54c8bbf9a9aabebfd89454fc8ed273","2e49ce8f1858bbd3e58d42b4e305aa87cff2160be0862badf9ae12328bfae641","evidence","PMC10353131","PMC10353131","false","false","pending"
"knowledge_card","MVP-EYE-014","猫眼鼻分泌物不能只按颜色判断是否细菌感染","6fdff471fbc50594d1d4e901087830da90e7cbbb9555851b4de98291b833c0cc","cace5ddd5d0da099e316eac9dd22e66dccee04c5effbdfe746249fa4ee701807","title|species|source_supported_simple_facts|evidence","PMC5354050","PMC11405337","true","false","pending"
"knowledge_card","MVP-EAR-004","犬外耳炎反复发作","a3c595b7b16514937a28b0a52e3294ed90f83f95f23118c1d277042a36c4a04e","23a6f29a9460a0ef9569b6a2e9380df4b30fd179236ed0566e9c3a41e85f1339","evidence","PMC12291705","PMC12291705","false","false","pending"
"knowledge_card","MVP-EAR-005","犬耳廓突然鼓起像水袋","5e3ff6a44e693cb8ca827b73e4e6a61f4d89b44d88a55a437f1ab992235f44cd","161a17ea5120487254764fa10cf0e6862e82fabaa92025ced4cdd213311dfc5e","evidence","PMC8422687","PMC10417061","false","false","pending"
"knowledge_card","MVP-EAR-006","散步后犬单侧突然甩头需排查耳道异物","611571a02e40fd1abe076fe9db21355f77d564b3296a3b45d922fb2a6b8cf101","67063b9bf0f662ac94d2564eb861d1a0da8db8f97b624b1ee3e9260430d04fa6","title|source_supported_simple_facts|evidence","PMC8422687","PMC10795400|PMC9032795","false","false","pending"
"knowledge_card","MVP-EAR-007","猫抓耳伴耳道分泌物不一定只有耳螨","28ae396b3633e6c5722415452fbfeafb04e87a8e0f9fce5d97a5d1354cf2221c","bb1f0ab8c0c89f93e418af7111f25462c07e51a89619fb9d0df31f1ce7879c90","title|source_supported_simple_facts|evidence","PMC7830180","PMC12983938|PMC8158496","true","false","pending"
"knowledge_card","MVP-EAR-008","宠物耳道疼痛时先检查再清洁","41cf36095517b04189402d3cc698c73785b1c99df43f9397e0688914b03903e2","35c5f89357aca44dae2017d80d74a1dc4caf8e4442e51d8c32a5a8d0da80e73d","title|species|source_supported_simple_facts|evidence","PMC8422687","PMC9032795|PMC9324598","false","false","pending"
"knowledge_card","MVP-EAR-009","耳病伴头歪或走路不稳","7bad94bb725cb5c78328c906a3937278301842fed5b4bb2bfa02c5fa65a6661c","32ca83775f76c12ad4450eb77e4e7d606762592609edc50d6d44e800f8e11d5c","evidence","PMC11209469","PMC11209469","false","false","pending"
"knowledge_card","MVP-PED-001","新生幼犬幼猫不吃奶","c253c293b19e9ba4ac8bac92f6c2d580344e59e20d2c3f83b200d6fdbb7cb7c2","86ddd534253eee80e799971da61d9dfabf40861602dd162b888b9c810f6433c7","evidence","PMC9179255","PMC11640698","false","false","pending"
"knowledge_card","MVP-PED-002","新生幼犬体重不增加","bbf47e2bb849b91447ed10e943798cd5184b8bd3af21e740e93cd468c04df965","77a61dbd8270bdc5d0130b45bb0e1ef609593fe8b05ba455679c95a0345b0fe3","evidence","PMC9179255","PMC9179255","false","false","pending"
"knowledge_card","MVP-PED-003","新生幼犬幼猫持续尖叫","5028ed380a2cd99097b37b72879219c9d1b7d03c869768ac01a8762443d1ca27","9ca4e5fa9a584828c9bcd0aff3096cfbb14d35ec3aaca8c90cb660f2e99960b8","evidence","PMC9179255","PMC11640698","false","false","pending"
"knowledge_card","MVP-PED-004","新生幼犬幼猫身体发凉","03f45ac9a056310705b332f080d3c23cae4e5dace02e6edebe21920027969296","540868848b00badc0bccd0d1630b223e4435892887906d983a978987660feac9","evidence","PMC9179255","PMC11640698","false","false","pending"
"knowledge_card","MVP-PED-005","幼犬幼猫断奶期软便","53ecb01341b2935534b022e0f9c3c44d4ab393218096921029cd86eabf17d3a6","94c09a2bd0aa6475f7e2ea0e61c1346d5ba9804ad4705254e0b179543d2aead4","evidence","PMC9951692","PMC9951692|PMC8697871","false","false","pending"
"knowledge_card","MVP-PED-006","幼犬幼猫如何安全过渡到固体食物","94395eecfcaee51bf28eb83664ca38dd0994d60c69a7dae29598c58b614ee09d","62e1b699450bf589ce7b7073d830bb2b4a82026e3c1621e40790f6548ab4d5fe","evidence","PMC9951692","PMC9951692|PMC8697871","false","false","pending"
"knowledge_card","MVP-PED-007","幼犬换牙期啃咬增多","80d08b8fa96567001fa9669d8c115358d338dd97a290b14f15d148c1aa3f76a1","7f4d939896389c8682d19f7ed09beca22179bc260cb347848f4a8ce92d7fe663","evidence","PMC11980702","PMC11980702","false","false","pending"
"knowledge_card","MVP-PED-008","幼猫换牙期持续口臭或牙龈发红需检查","5bb58e7f8fe7ad96f645e8dfb4699965e8ef384472113ad1287d86d6c61d5ae8","b61b0b92d90e6e4683c905568a66be393cf39eae1ffebd166f42d37b32ddd72d","title|source_supported_simple_facts|evidence","PMC12665832","PMC8469879","true","false","pending"
"knowledge_card","MVP-PED-009","幼犬幼猫肚脐鼓包需检查","1933d49e3e591d191495f337fd56e79c8cae9742a183d26baba2c773248080f0","20cda05a133e2c68f32c42317c1363c7e521310f058458b93f5cc379056a5891","title|source_supported_simple_facts|evidence","PMC5465235","PMC11640698","true","false","pending"
"knowledge_card","MVP-PED-010","幼犬幼猫体重增长过慢","ae5512366a9dd55b3823c9bad9c3e99b5bd2c14027bb8c31573fa485b06ec2f0","5e580ee557cc2d7e9515f680df1f31bc23b9d13b77ad4230a1e268176ec957c1","evidence","PMC9179255","PMC11640698","false","false","pending"
"knowledge_card","MVP-PED-011","幼犬幼猫生病后疫苗是否延后","82b10f174f9306722f3c0119d3f2ff1fe0cbf8163b390d22ad033c65af8a5bfd","c980e785232dbca120d8afc1b41fddcbb42633e84ca51fc33cf0b2f84a24c727","evidence","PMC7910975","PMC7910975","false","false","pending"
