record_type,id,title,category_or_severity,species,content_hash,review_status,reviewer,license_number,reviewed_at,production_eligible
knowledge_card,MVP-REPRO-002,未绝育母犬出现脓性阴道分泌物,reproductive,dog,0d35016acbc6312252cffe46b66a265c7e2f6c00e986ed8a17212597b62685a7,pending,,,,false
knowledge_card,MVP-REPRO-003,子宫蓄脓可能没有阴道分泌物,reproductive,dog,8e7649e8110d5912d76d0716cfa9166c30b7b8332646368cdaca51a636371892,pending,,,,false
knowledge_card,MVP-REPRO-004,未绝育母猫出现发热、分泌物或腹部异常,reproductive,cat,0529bf6680d874e1697729172e0d8bd5bb87ec27ebd63e1c8c67d816c0aac5e2,pending,,,,false
knowledge_card,MVP-DERM-008,猫狗出现圆形脱毛和皮屑,dermatology,cat|dog,f4832bb9f0ec8c5df1bf72ca9def41d7795f0808f05d2ba69559a095a3faf496,pending,,,,false
knowledge_card,MVP-DERM-009,疑似宠物皮肤癣菌病需要注意人宠传播,dermatology,cat|dog,e652c23c8b6e4b416c405cca889757c477fbb1e010382f6233e2f71c620ca084,pending,,,,false
knowledge_card,MVP-DERM-010,不能只凭照片确定猫癣或狗癣,dermatology,cat|dog,983870ae0e27912518a8e8b4615f500e59d9fd700c1423a47b0cf8b6124c61ad,pending,,,,false
knowledge_card,MVP-NEURO-001,犬猫第一次出现抽搐,neurologic,cat|dog,5bc0a7a13e9dfd7739500ca32dcfed4a687e9f253363a7670e7a0e87e2fd2133,pending,,,,false
knowledge_card,MVP-NEURO-002,宠物抽搐时应该记录什么,neurologic,cat|dog,bbf80335d2c084c511f5f7f52c0e65b98846178be23954ad8f115692223a0799,pending,,,,false
knowledge_card,MVP-NEURO-003,短时间内连续多次抽搐,neurologic,cat|dog,230c1999c6828130c6ac834e400c9a9b03cdddb84950455ac71c8bf2c7caec7e,pending,,,,false
knowledge_card,MVP-ORAL-005,猫吃东西时突然掉食或偏一侧咀嚼,oral,cat,0cfd697ca9dbc264e93f70c27f4273cae7e400e13c5a51f86bdb8d5d0cb4b09b,pending,,,,false
knowledge_card,MVP-ORAL-006,猫牙吸收可能有哪些表现,oral,cat,cd11738bba89a5976ec8c6fea8ce9c46b4c920d534abc904416d5015f3eb31f5,pending,,,,false
knowledge_card,MVP-ORAL-007,猫口腔大面积发红并流口水,oral,cat,92fd24ef558b64c420ad36bd7b04902157040e701886c298179fdf1c97c4f08f,pending,,,,false
knowledge_card,MVP-ORAL-008,犬牙齿松动或牙龈退缩,oral,dog,539fc7164d48ee9b377dc12762f914b7c9aa5dd50a6502b343f0106d1dff7c1c,pending,,,,false
knowledge_card,MVP-ORAL-009,犬猫口腔外伤或牙齿缺损伴疼痛,oral,cat|dog,4f1a69d27d24f2ccad44053cb5e6ee24a2f82c27dd6cbd342fbab39f15ffc1fa,pending,,,,false
knowledge_card,MVP-ORAL-010,幼犬乳牙没有脱落,oral,dog,d8ca451de245d43f6875d8f9f703d9099c1b9cc4e578be18deeff25fe38d51fa,pending,,,,false
knowledge_card,MVP-ORAL-011,犬刷牙时牙龈出血,oral,dog,a3e45fb2317d208c54ac3aa24fdc8e936e1db1588f62f17597af8abd41c7932a,pending,,,,false
knowledge_card,MVP-ORAL-012,犬猫口腔里发现肿块,oral,cat|dog,1cc73a99a304ddc7aa22783ae0e7dc14ba076da2e9306f9e31e7979a41ae2366,pending,,,,false
knowledge_card,MVP-ORAL-013,犬频繁啃硬物导致牙齿风险,oral,dog,217beeb865f64144d8591a5c796c69ac4b63e0900e6b90582d02c9a9d467d7b6,pending,,,,false
knowledge_card,MVP-ORAL-014,宠物口臭突然明显加重,oral,cat|dog,39a262a5d9962b40023558ce803df1e761cb90bbe405a2b515c675f18e8e3986,pending,,,,false
knowledge_card,MVP-DERM-011,犬皮肤出现脓疱和环形皮屑,dermatology,dog,9fcc8a6c654595fd974a6c260d41a9a249a2db4fb9d71e57eda0a92695a34548,pending,,,,false
knowledge_card,MVP-DERM-012,犬反复脓皮症不能只重复用药,dermatology,dog,e461721bec0d2226bb9998965630f3835434181cccb18b9be0499530cfdde6f3,pending,,,,false
knowledge_card,MVP-DERM-013,犬皮肤油腻有酸臭味,dermatology,dog,6379407ec458c0474dda467e3fbe3c3f2e4974c5731ee44ce7c1f2a90661cdb1,pending,,,,false
knowledge_card,MVP-DERM-014,犬脚趾间红肿并反复舔咬,dermatology,dog,5f42a25e5f76bc9960119ee6ed8b62f983df5b1b090c6d1654f636cb2347f440,pending,,,,false
knowledge_card,MVP-DERM-015,犬突然出现湿润渗液的热斑,dermatology,dog,ee603e8b300f33093a978c4fa855f953038496b5f427d78f1f560c5df43406b2,pending,,,,false
knowledge_card,MVP-DERM-016,犬尾根部剧烈瘙痒和掉毛,dermatology,dog,f64c4ba634ce22be8db46801a664c4bc5c9a677735d6c91a4a005effe5af7cd9,pending,,,,false
knowledge_card,MVP-DERM-017,猫身体出现粟粒样小结痂,dermatology,cat,ca34eb1f93a8bbab3b06638498df584e84b4a902e72376840195fd74d8f4e172,pending,,,,false
knowledge_card,MVP-DERM-018,猫脸部耳缘圆形脱毛结痂需检查,dermatology,cat,e4bf0f4d480c7f47eb435f0dc81ba1040c718f1039e4461fa7db05db2f7862f2,pending,,,,false
knowledge_card,MVP-DERM-019,犬皮肤反复感染时为什么要做细胞学,dermatology,dog,d48fa26f1b31a06e5d028c22d0591a0866819569da7a8b26fae47c6ab648393f,pending,,,,false
knowledge_card,MVP-DERM-020,怀疑食物过敏不能只靠一次换粮,dermatology,cat|dog,114e27ed7be8cf11d878a3cea1ef049584aea934479d0ec3729de34f2d34f3d1,pending,,,,false
knowledge_card,MVP-DERM-021,犬腹部腋下反复发红瘙痒,dermatology,dog,37cc011edb7ca11e184fbcc84aafbccb57e5fc73fcd2d00dac51270f366a9c66,pending,,,,false
knowledge_card,MVP-DERM-022,猫接种或用药后突然脸肿或出现全身反应,dermatology,cat,a20ee271a2225c948e5c7bf4f2a1f6671de16046e8bd67683667908c676d32ff,pending,,,,false
knowledge_card,MVP-EYE-007,猫眼睛突然大量流泪并眯眼,eye,cat,103672b9218046c1a65faf2eb46a31a4475a78b84755f12fc726240cb0188b1d,pending,,,,false
knowledge_card,MVP-EYE-008,猫角膜溃疡需要按时复查,eye,cat,03c7a17491b969ea5af8ddc72599458c9ff341b67a16ada3ce1cf7b08bec3ce1,pending,,,,false
knowledge_card,MVP-EYE-009,短头犬眼球突出容易受伤,eye,dog,ecb3e9941a65e2a92354c899bd30cc598690d628f14ed6ff82c113ae6228981a,pending,,,,false
knowledge_card,MVP-EYE-010,犬眼睛干涩并有黏稠分泌物,eye,dog,16949301343526596ac6e126830a206c8eefadf798744625beb178707b7c5cb6,pending,,,,false
knowledge_card,MVP-EYE-011,猫两只瞳孔大小突然不一样,eye,cat,31dc04f2447cac0405c3c7cffa8a13578ba4a08203b58aec36152577ccd46296,pending,,,,false
knowledge_card,MVP-EYE-012,犬内眼角出现红色圆形组织,eye,dog,c59112d3623a4f05bdfd73c861273fc734e7aa7f031c80d0568390c317828552,pending,,,,false
knowledge_card,MVP-EYE-013,犬眼睛突然出现蓝白色浑浊,eye,dog,9e23632da1bf6f18122952fdf597eec27066ad46329c45b175bda69879972f88,pending,,,,false
knowledge_card,MVP-EYE-014,猫眼鼻分泌物不能只按颜色判断是否细菌感染,eye,cat,e96fa02052789aadde384352e630a755cf5db9a96eed80302842613e1800afb8,pending,,,,false
knowledge_card,MVP-EAR-004,犬外耳炎反复发作,ear,dog,69bdc7b053f1bf3afede02f66ebccb7cb78dfe0ae154be4f96ff63fc3ec9c853,pending,,,,false
knowledge_card,MVP-EAR-005,犬耳廓突然鼓起像水袋,ear,dog,fc9ca9bb85006a412912be90b5f7eb2bfe8b82c92b2ad0f9e8665ad03c13ff3b,pending,,,,false
knowledge_card,MVP-EAR-006,散步后犬单侧突然甩头需排查耳道异物,ear,dog,9dfeafaf226d6b42364cd862769235eb1f5366cf857e7d313dceb79ee7ed1464,pending,,,,false
knowledge_card,MVP-EAR-007,猫抓耳伴耳道分泌物不一定只有耳螨,ear,cat,64a07020a1f9f01233be1a1b305ee2604f7cd095cd5330577a769cb63698a687,pending,,,,false
knowledge_card,MVP-EAR-008,宠物耳道疼痛时先检查再清洁,ear,dog,400f14143a863cdc03aa1beee2f4f0342795805fed68e7ef7ca32d771cb12ade,pending,,,,false
knowledge_card,MVP-EAR-009,耳病伴头歪或走路不稳,ear,cat|dog,b1baf874b392616e9dac79fae5a422cbddd2ba9c84a772ab3032f578a7d14888,pending,,,,false
knowledge_card,MVP-PED-001,新生幼犬幼猫不吃奶,pediatrics,cat|dog,dd265e308d4339ac3c8d41aa4f00a201df362af91112412b364046c80a949c91,pending,,,,false
knowledge_card,MVP-PED-002,新生幼犬体重不增加,pediatrics,dog,dd95af4b01aad5d777c7ead955ea72cd871bf7be13a51a8fd6e1d1f42bb1b9ab,pending,,,,false
knowledge_card,MVP-PED-003,新生幼犬幼猫持续尖叫,pediatrics,cat|dog,8783da572d908cca2b2c53d1a2289499192630fa74fda8a01a14013777df6832,pending,,,,false
knowledge_card,MVP-PED-004,新生幼犬幼猫身体发凉,pediatrics,cat|dog,da0939db93ffa39fb7910d9892e27d0480df67709b3e2d19e42d43079a22a3e9,pending,,,,false
knowledge_card,MVP-PED-005,幼犬幼猫断奶期软便,pediatrics,cat|dog,fe7851dd61ef7bf4d8212f8c44aa4d7368b84874524c3bf7cd644bdf305b14ca,pending,,,,false
knowledge_card,MVP-PED-006,幼犬幼猫如何安全过渡到固体食物,pediatrics,cat|dog,bc0de3aecd58c40d00ade6c1c3861ea2f722a5fbd88a4a65705e76b3f026003f,pending,,,,false
knowledge_card,MVP-PED-007,幼犬换牙期啃咬增多,pediatrics,dog,f5916eae42332088584ecc40639b595208a44bb225e7d2aa28fdbecef5175e74,pending,,,,false
knowledge_card,MVP-PED-008,幼猫换牙期持续口臭或牙龈发红需检查,pediatrics,cat,67c958f968af80464a95d492a871379f4678d21c9715e19cc167b658bc50066a,pending,,,,false
knowledge_card,MVP-PED-009,幼犬幼猫肚脐鼓包需检查,pediatrics,cat|dog,9c1a2800e4b0a32c109b77c4a9c5e2b2cb8bca8a0d6be54813f3a26b574faaad,pending,,,,false
knowledge_card,MVP-PED-010,幼犬幼猫体重增长过慢,pediatrics,cat|dog,1319ffda965e513d84c92248185f0e8d7cde7554bfae7823b41cfda9d0ebc70d,pending,,,,false
knowledge_card,MVP-PED-011,幼犬幼猫生病后疫苗是否延后,pediatrics,cat|dog,abfec0b3f4130c394ed981f625c0b564460dcfdcdc1352555d33ae30d5282163,pending,,,,false
knowledge_card,MVP-PED-012,幼犬幼猫社会化不能忽视传染病风险,pediatrics,cat|dog,6d409b782093f16e91c7e5b701729bbaee0e632be0c2bab6006e9fce94601ea7,pending,,,,false
knowledge_card,MVP-SENIOR-001,老年犬夜间醒来走动或叫,senior_cognitive,dog,d03e062042712b0fcd869957201c25e9a81820ee2bf7a8f1c9f9587837a8d018,pending,,,,false
knowledge_card,MVP-SENIOR-002,老年犬在熟悉环境中迷路,senior_cognitive,dog,d4af36e8d80f1d53fe93342156a2432fb31e124143d395fe159322000d361a0e,pending,,,,false
knowledge_card,MVP-SENIOR-003,老年犬突然开始在家排泄,senior_cognitive,dog,b52b045461f2552ce1d7ae1d9872a0906085be02432f6c862d50c982c2d7a607,pending,,,,false
knowledge_card,MVP-SENIOR-004,老年犬与家人互动明显减少,senior_cognitive,dog,21705b547d6c831f4bc992349e994de7fad6e27f9687ca8b87a4dd8a621036ab,pending,,,,false
knowledge_card,MVP-SENIOR-005,老年猫夜间大声叫,senior_cognitive,cat,dcef0e5586490107ad4420f2df76d1fdd9fa17ed8d94495859662a64ecd5ce2c,pending,,,,false
knowledge_card,MVP-SENIOR-006,老年猫在熟悉家中显得迷茫,senior_cognitive,cat,04382a89569bc35aab1a88e53c38a643a871670f2890671dba69e861e478c23e,pending,,,,false
knowledge_card,MVP-SENIOR-007,老年宠物行为变化先排除疼痛和疾病,senior_cognitive,cat|dog,0d583b6062c8aff29d9e7fe367cd6f41c1feed5194d3439ab0bff19a694df40b,pending,,,,false
knowledge_card,MVP-SENIOR-008,老年认知变化如何做家庭记录,senior_cognitive,cat|dog,8f731e1d40eef8db099915b56c73c97636e9fd0ec7e10ebd8e37344ba7fe290f,pending,,,,false
knowledge_card,MVP-REPRO-005,猫是否怀孕不能只摸肚子判断,reproductive,cat,bac69a0354848abc94d4919e2a064bb0c94ad92f0b1726bdaddb00b4990149a2,pending,,,,false
knowledge_card,MVP-REPRO-006,怀孕母猫体重和食欲怎么观察,reproductive,cat,79c7a933c9ec12c84ee937cbe5a48329db6e46d2e045d1e1972552831da089b7,pending,,,,false
knowledge_card,MVP-REPRO-007,母犬妊娠期间不能自行补钙,reproductive,dog,4f81b4ae0efef7b0b384e9f673579a058eaa935510e8b5d45fb740eb087ed8bf,pending,,,,false
knowledge_card,MVP-REPRO-008,母犬临近分娩需要准备哪些记录,reproductive,dog,55657cebb659261e28e761b7a0ac5eccb7b4318326081b15efc1ca0a7fc29aef,pending,,,,false
knowledge_card,MVP-REPRO-009,母猫分娩时什么时候需要就医,reproductive,cat,a1a41f92847728885749c2f98b13ef736d5abcbcb7f24fcc6525b5ef4ce9d440,pending,,,,false
knowledge_card,MVP-REPRO-010,母犬分娩时持续用力但没有幼犬,reproductive,dog,df9ebbd75efcaffc0c8e34072808e850a1481a725791cfc8b7bda54817025011,pending,,,,false
knowledge_card,MVP-REPRO-011,母猫产后阴道分泌物异常,reproductive,cat,8c47d731d6babb202da37938763094644e09bfde21f40e1a5512ffeca326cac7,pending,,,,false
knowledge_card,MVP-REPRO-012,哺乳母犬母猫乳房红肿疼痛,reproductive,cat|dog,65338579209b989f05b3f0ed5ec11eb82b9fcf150962541c4c870dc6413953ce,pending,,,,false
knowledge_card,MVP-REPRO-013,哺乳母犬突然发抖、喘气和走不稳,reproductive,dog,9182630169309f5248912d3335ae4dec5e32fd64915e1b710648467d729abb3a,pending,,,,false
knowledge_card,MVP-REPRO-014,产后母犬不照顾幼崽,reproductive,dog,f18def604f9467fc877d81677fda3f768000a97f866e01782d19b5418d5f05eb,pending,,,,false
knowledge_card,MVP-TOX-003,犬误食巧克力或可可制品,toxicology,dog,fac1157881d81582ed1511415316e88c17f0356debcf87f1615c3be4f3c1f4e2,pending,,,,false
knowledge_card,MVP-TOX-004,犬误食木糖醇食品,toxicology,dog,53e7112a9b949f889173554b11e10025eae73dcd69de3291d1d608bc77ad0420,pending,,,,false
knowledge_card,MVP-TOX-005,犬误食葡萄或葡萄干,toxicology,dog,0ac3af6059cf26bf8e0c2dfa46a336ca3318ecb0c78308ec33868acee4b73095,pending,,,,false
knowledge_card,MVP-TOX-006,犬猫误食洋葱蒜或葱属食物,toxicology,cat|dog,801109f2831e1d7e1f633e38810fd56ac9f161d9e7f277dfcd3bd55704a1667f,pending,,,,false
knowledge_card,MVP-TOX-007,犬猫误食酒精或未烘烤酵母面团,toxicology,cat|dog,5c46772f183c282ecb830bd56e260dd050313690c95618ea83b195551ae0cb2a,pending,,,,false
knowledge_card,MVP-TOX-008,犬误食夏威夷果,toxicology,dog,744a7229c2645c849db8e3e4988d084b58d52a7d240936d15bc4b50e58b0467c,pending,,,,false
knowledge_card,MVP-TOX-009,犬猫误食咖啡因制品,toxicology,cat|dog,1df5f2842279cf933693d1fff1747e9aed86590254f7a1f5f630b14ebac5bbe0,pending,,,,false
knowledge_card,MVP-TOX-010,猫接触百合花或花粉,toxicology,cat,c09ebe196737f66206ae49b72106296134cf51b3a1df9dc9d5ab93a8b6cecde9,pending,,,,false
knowledge_card,MVP-TOX-011,猫接触犬用含氯菊酯驱虫产品,toxicology,cat,eaedd3ea68bbac920d2923af2860a6e41641f2ab4c967508b9a620b52fb27194,pending,,,,false
knowledge_card,MVP-TOX-012,犬猫误食人用止痛药,toxicology,cat|dog,ea9d93fb8e89ad2c49df6dff7d53844efea9c213102177d36013383f5633fcaf,pending,,,,false
knowledge_card,MVP-TOX-013,猫误食对乙酰氨基酚,toxicology,cat,7c4b27903fa33a2ce4c45e90e6d2c60044a88865d9337b6194d29f0e2b67b88c,pending,,,,false
knowledge_card,MVP-TOX-014,犬误食抗凝血灭鼠药,toxicology,dog,d93c8673506242754e70c3f267c237561021d53edaaa6e24779d58e53d5da656,pending,,,,false
knowledge_card,MVP-TOX-015,猫舔到含苯扎氯铵的浓缩消毒剂,toxicology,cat,3b14161c7aa2cc0b7562f0d70871e14bda0039e12e1191a3a1b23f19e0942221,pending,,,,false
knowledge_card,MVP-TOX-016,犬猫接触成分不明的杀虫剂或化学品,toxicology,cat|dog,667a3aec72d710241abd6924b6e9a097e212b84a82ed15494b09ddff1282641a,pending,,,,false
knowledge_card,MVP-TOX-017,犬猫误食不明植物,toxicology,cat|dog,e3bddae4d19f05a1c75b0e42d62e9d1fba8a72a3de3529cdf8d5d9004c9d556d,pending,,,,false
knowledge_card,MVP-DX-001,化验单一项超出参考范围不等于确诊,diagnostics,cat|dog,f8eeb2c75bf04bb316464f6065e4bd8a41eebe488f4223236e02d714d7b25f33,pending,,,,false
knowledge_card,MVP-DX-002,红细胞或血红蛋白偏低怎么理解,diagnostics,cat|dog,c9eadf1147f5af8bab697713515aaed9f5b4f53b47622df2e813792b0c2b6a0a,pending,,,,false
knowledge_card,MVP-DX-003,猫白细胞升高不能单独证明细菌感染,diagnostics,cat,358fd1b0371b4d9f30144e3b61e03b5d9f849eabcfaf5c15b85df27bc7a02775,pending,,,,false
knowledge_card,MVP-DX-004,犬ALT或ALP升高不等于肝功能衰竭,diagnostics,dog,0dd034187ba62742199a44fbbc5574499025d817a1e53e2c7d057891e3b64864,pending,,,,false
knowledge_card,MVP-DX-005,肌酐和尿素需要结合水合及尿液结果,diagnostics,cat|dog,92338de9f6a9496955b6cb919b3d6492789d3cff5de018d6cd3c2e1460503537,pending,,,,false
knowledge_card,MVP-DX-006,尿比重偏低或偏高怎么理解,diagnostics,cat|dog,318443ff14199dcf87e642203b0ce6b304398703a7e69aeb1c3fa876e4fb9445,pending,,,,false
knowledge_card,MVP-DX-007,尿蛋白阳性需要确认来源和持续性,diagnostics,cat|dog,dc8b1c466f37110b20191583ecd824232a5cedb6694f9385b5160f5e866525ed,pending,,,,false
knowledge_card,MVP-DX-008,尿潜血阳性不一定都是膀胱出血,diagnostics,cat|dog,e92aa6228e2a2050038ef3bf6411acaede992245d0da99a48859283b27ccc926,pending,,,,false
knowledge_card,MVP-DX-009,猫血糖升高需区分应激与糖尿病,diagnostics,cat,df2d8fba14158f1ec866dedaf3b282f0664ae7f0fea069e7973a4c2eab171a82,pending,,,,false
knowledge_card,MVP-DX-010,犬血压单次偏高需要规范复测,diagnostics,dog,e4eb930a0c46102e92fe25efdce18e7fd27dfe33b6dda978e534756080d073e9,pending,,,,false
knowledge_card,MVP-MON-001,慢性肾病猫如何记录体重和食欲,home_monitoring,cat,dbab7b14ed2f9d1199c3ef5158a982c00c2e27dcdd4d664f9940cfc040c12a1d,pending,,,,false
knowledge_card,MVP-MON-002,慢性肾病宠物如何记录饮水和排尿,home_monitoring,cat|dog,29f63675447099f21232cf8072d5529426e46eabd2ad31fc3ba40f198ae50665,pending,,,,false
knowledge_card,MVP-MON-003,犬心脏病如何记录睡眠呼吸,home_monitoring,dog,55c97f7d208303b8ba70cebdfe5591b6cd3684d13b0950cd9a111b10bb589e23,pending,,,,false
knowledge_card,MVP-MON-004,糖尿病宠物家庭日志要记什么,home_monitoring,cat|dog,328b5a5e3541288bee35943a741b76523723adba5d7fdf41045803d5e9b13c19,pending,,,,false
knowledge_card,MVP-MON-005,骨关节炎宠物如何记录活动变化,home_monitoring,cat|dog,c219043f7b2f18d0e854190ad50e4e24790934ba60f730981ce7a78e40aef56a,pending,,,,false
knowledge_card,MVP-MON-006,犬过敏性皮肤病如何记录复发诱因,home_monitoring,dog,cd2e127bcf9218c25f2ac6939e1271ea11019610e78369f41f4728ad357edf0f,pending,,,,false
knowledge_card,MVP-MON-007,癫痫宠物发作日志要记录什么,home_monitoring,cat|dog,cc93083b9ede0c82949e5f2db1ae1cb4bc34f285fd377ad265cf8440eecabe5c,pending,,,,false
knowledge_card,MVP-MON-008,宠物新发现肿块如何在家记录,home_monitoring,cat|dog,c575cd82fe2dc6b8a9dd4467b8d49a5f42cfe8cf494ec9db5ae31abc947add32,pending,,,,false
knowledge_card,MVP-MON-009,犬慢病药物漏服后不要自行加倍,home_monitoring,dog,b5b846f898708ec46f67c1fc60fc5500ef0d2ef156a6cdad6c00fb13fc3a6e7d,pending,,,,false
emergency_rule,OS-ER-UR-001,疑似猫尿道阻塞,emergency_now,cat,51beb4097b988eb09cc60bc849fdb150b53d45b7753669a2c4edeb508f87731f,pending,,,,false
emergency_rule,OS-ER-RESP-001,明显呼吸困难,emergency_now,cat|dog,bf7c4fa4a15e502cf1fa2819341f9aa8719964e036017cf00b5f8f27cc83c836,pending,,,,false
emergency_rule,OS-ER-GI-001,腹泻伴严重全身症状,urgent_same_day,dog,5ee3149e488ed22868fd003df89b4c2b788a3f006453fdc4d3688cfa9ebaddb0,pending,,,,false
emergency_rule,OS-ER-EYE-001,眼痛、浑浊或突然失明,urgent_same_day,dog,8e0e8c945cf962693370c13c11516a7623718758644ddff7860593c44162fd01,pending,,,,false
emergency_rule,OS-ER-VAX-001,接种后严重全身反应,emergency_now,cat|dog,462cd9713dfd3b70fa64617969b625eea3a4df2e99a5fa622c60478b216175ac,pending,,,,false
emergency_rule,MVP-ER-NEURO-001,首次抽搐或持续抽搐,emergency_now,cat|dog,0b302d0971060aa8bd522821fe1ce81abb66a68a402d4279905318cd191b3744,pending,,,,false
emergency_rule,MVP-ER-TOX-001,已知或疑似误食毒物,emergency_now,cat|dog,41926cb89c93f92b82fbe87e39e7511556c914914f11c418b66d30e27f128ec7,pending,,,,false
emergency_rule,MVP-ER-TOX-002,误食常见有毒食物,urgent_same_day,cat|dog,c081cabe098cb51465826ddff6fe0fccd045c341ec5fd2b93ac47e678ff61169,pending,,,,false
emergency_rule,MVP-ER-HEAT-001,疑似热相关疾病,emergency_now,dog,42bf3fa0fbabfa0a387a690bf8451df6db8aa594ade0a606987aae3d40b2a260,pending,,,,false
emergency_rule,MVP-ER-COLLAPSE-001,倒地或意识异常,emergency_now,cat|dog,48ca025a9e1326769baf05b00275d6302d3b2eeaabebb47ccb8d4d3fc7791180,pending,,,,false
emergency_rule,MVP-ER-BLEED-001,持续或大量出血,emergency_now,cat|dog,04531eb8413d76b0b569cdf7280d51e4b42ecab701a63b2b8840c647c4299c7e,pending,,,,false
emergency_rule,MVP-ER-TRAUMA-001,车祸、高处坠落或严重撞击,emergency_now,cat|dog,e9011959e9b29480d85b874a6f669caaab3f519f3b3df3dab18b3aa8797ddbd5,pending,,,,false
emergency_rule,MVP-ER-GDV-001,疑似犬胃扩张扭转,emergency_now,dog,9eee6281f9b5914dba9ea9ea9ddc2bdfed8e2b0caf6bc27a8bd71ba9ba43f35e,pending,,,,false
emergency_rule,MVP-ER-VOMIT-001,反复呕吐且无法饮水,emergency_now,cat|dog,661d74d7e16fcf0946aa812bf7dfe9e56fd4284c41020ac7576295d5fc72bb00,pending,,,,false
emergency_rule,MVP-ER-MELENA-001,犬黑便或呕血伴循环异常,emergency_now,dog,65a99c406255b6dd13af66c5bc6dd7ead91e461d5fc3e3989ce0570dd64d2939,pending,,,,false
emergency_rule,MVP-ER-NEURO-002,犬突然瘫痪或无法站立,emergency_now,dog,a4654d426f30f801ac6d2703b9a4332513de347a3863afc9964c73b8da0c3df3,pending,,,,false
emergency_rule,MVP-ER-EYE-002,眼球外伤或突然视力丧失,emergency_now,cat|dog,3659012a0b2d4cc2e05c84e083a31fdc9f1f48f5fc92fe2b4132a930ee0d181d,pending,,,,false
emergency_rule,MVP-ER-ALLERGY-001,猫接种后急性严重全身反应,emergency_now,cat,db68f7d5b429f6dfacc9f0e9baa54632c628b9c23a4b720172d11a5a40521a4b,pending,,,,false
emergency_rule,MVP-ER-UR-002,犬疑似尿潴留或尿道阻塞,emergency_now,dog,4e8602875bafed9f217d1329c1e1d9a1be35d918afbf897c7139abbe5e532645,pending,,,,false
emergency_rule,MVP-ER-FB-001,线状异物或尖锐异物,emergency_now,cat|dog,d6d55a9427e97e15da05b4c9d26619f1a84410996b10ed41414516a7f9c2e4c7,pending,,,,false
emergency_rule,MVP-ER-AIRWAY-001,犬猫明显呼吸困难或发绀,emergency_now,cat|dog,296fb301516c756f0dcf6b6854dc79229a30cc5452ab88b593570a2ad29e543d,pending,,,,false
emergency_rule,MVP-ER-BITE-001,咬伤累及胸腹或伴休克表现,emergency_now,cat|dog,3116ab8076a56234753ad8dc77d8c9585a996c88ac6ee40db302698dfb465387,pending,,,,false
emergency_rule,MVP-ER-POSTOP-001,术后切口裂开或持续出血,urgent_same_day,cat|dog,39602264aec966bfde26c96fab92d4d2066008bbba1e4fc2ec93013186a4d1f3,pending,,,,false
emergency_rule,MVP-ER-PED-001,幼犬腹泻呕吐伴明显虚弱,emergency_now,dog,a74f9945665d6fcd7c84ef41bb5b6a125ba66b5d127d6db6de37fe01a05ad09a,pending,,,,false
emergency_rule,MVP-ER-PAIN-001,无法缓解的剧烈疼痛,emergency_now,cat|dog,0a88d4eb2bd289eece0eb5baf572984a3182a49b525c656fd6027566e16aae72,pending,,,,false
emergency_rule,MVP-ER-REPRO-001,疑似子宫蓄脓,urgent_same_day,cat|dog,c11a11ed81443c4645ca59fed33fd5de33f2f1b97f6ff40a78fa51e397e05737,pending,,,,false
emergency_rule,MVP-ER-ENDO-001,疑似糖尿病酮症酸中毒,emergency_now,cat|dog,bf925e75c56e3d46c65df2b7f66b993f53d9a7a5bda2de812151377009c99447,pending,,,,false
emergency_rule,MVP-ER-ENDO-002,降糖治疗相关疑似低血糖,emergency_now,cat|dog,2105da88124f0c56efc5bb198f70e895e7b64f7633c70d76d864c3529fc4bc4b,pending,,,,false
emergency_rule,MVP-ER-INF-001,幼龄动物疑似严重病毒性胃肠炎,emergency_now,cat|dog,d2cdaa1edce4c0d5f542aa8035f786276a972919829b591db4c4873a788fb174,pending,,,,false
emergency_rule,MVP-ER-CARD-001,猫突然后肢瘫痪并剧烈疼痛,emergency_now,cat,d116cab739a9cf6384ba54392bdabe1dc61a1ddd0dd0efbb8cfb5f914808db6c,pending,,,,false
emergency_rule,MVP-ER-TOX-003,猫疑似接触百合,emergency_now,cat,a7023ebecd619474bd8c55a1cf9b3bff2d8409bd5a575e100bdb40b9c24d7cc1,pending,,,,false
emergency_rule,MVP-ER-TOX-004,犬疑似误食木糖醇,emergency_now,dog,2c7c19c7a9b75e4a72e9cc5763468b0dee7897f7b9dc859f08ac055094199970,pending,,,,false
emergency_rule,MVP-ER-TOX-005,犬疑似误食葡萄或葡萄干,urgent_same_day,dog,7dfa4dd232e7c3c34f9b23aff3d1bc74c6144997b81aefe4eda1c5c4b56da952,pending,,,,false
emergency_rule,MVP-ER-TOX-006,猫疑似氯菊酯中毒,emergency_now,cat,a131b14fcd8864c8f10fc43f67d1a06d7d1d552e2dcf02c9cf0a40a12e170a68,pending,,,,false
emergency_rule,MVP-ER-TOX-007,犬猫误食人用止痛药,emergency_now,cat|dog,7ad7a033713f9c664b6a592f5c4f8ead581ffb143bfeb8aeb5f2acbb203a9351,pending,,,,false
emergency_rule,MVP-ER-TOX-008,犬疑似误食灭鼠药,urgent_same_day,dog,3d31c57bd185fa2816928efcb6fd8c4e4c2ea1e2409ad0d10852c3d3e42150de,pending,,,,false
emergency_rule,MVP-ER-REPRO-002,犬猫疑似难产,emergency_now,cat|dog,eda05377b34121c26173020df17493e6590fa69458e01a560ef13991935b2947,pending,,,,false
